Sno,Candidate_Ref,Duration_to_accept_offer,Notice_Period,Offered_Band,Percent_hike_expected_in_CTC,Percent_hike_offered_in_CTC,Percent_difference_CTC,Joining_Bonus,Candidate_relocate_actual,Gender,Candidate_Source,Rex_in_Yrs,Location_ID,Postal_Code,Age,LOB_Id,Domicile_Id,Derived_Variable,DOJ_Extended_Binary
7029,3030834,-0.8304654536420562,-0.4181928526960331,3,-0.4654599409139367,-0.0182284760964155,0.4724106468359741,,,1,2,0.298724055810611,1,0.8129258088796832,-0.2226915249987794,-0.5236011423330816,D10,-1.2486583063380894,0
7030,3030999,-0.6754878494448124,-0.4181928526960331,2,-0.3865673090012332,-0.2303628090533174,0.0802565582516353,,,1,1,0.6912767047538465,1,0.8129258088796832,-0.2226915249987794,-0.053186412480298,D12,-1.0936807021408457,0
7032,3031931,1.4554542082672888,0.2569049057391458,1,1.20102101574419,0.4997675160127253,-0.5148589441903978,,,1,2,0.298724055810611,3,0.5910828750952629,-0.9552079698665594,0.4172283173724854,D24,1.7123591140064347,0
7033,3031968,0.9130325935769358,-0.4181928526960331,1,1.5649342625244902,0.2260726315310754,-1.0355212646645329,,,0,2,-0.4863812420758598,0,-1.3991732436784694,-0.7110358215772994,0.887643047225269,D3,0.4948397408809026,0
7034,3032110,-0.5205102452475687,2.2821981810446825,1,0.7656008302515248,0.0741123511907063,-0.6336780633583443,,,0,2,-0.8789338910190952,1,0.8129258088796832,-0.9552079698665594,0.4172283173724854,D7,1.7616879357971138,0
7035,3033246,0.5255885830838265,-0.4181928526960331,1,-0.3764959091825903,-0.2220438156040272,0.0802565582516353,,,0,2,-0.0938285931326243,3,0.5910828750952629,-0.7110358215772994,0.4172283173724854,D12,0.1073957303877933,0
7036,3033542,-0.326788240001014,-0.4181928526960331,1,-0.1045681140792295,0.0025690075268101,0.0802565582516353,,,1,2,-0.4863812420758598,8,-0.2967826333907607,0.5098249198690006,-0.5236011423330816,D5,-0.7449810926970472,1
7037,3033623,1.377965406168667,0.9320026641743248,1,-0.2549676847042981,-0.5287373741011951,-0.4689631470868989,,,1,2,-0.4863812420758598,3,0.5910828750952629,-0.2226915249987794,0.4172283173724854,D12,2.309968070342992,0
7038,3033639,-0.326788240001014,-0.4181928526960331,1,-0.97540848506456,-0.8706480048670253,-0.1665608395049576,,,1,0,-0.4863812420758598,4,0.2580355256459868,-0.7110358215772994,0.887643047225269,D21,-0.7449810926970472,0
7039,3033706,1.0292657967248686,-0.4181928526960331,1,0.3795305038702101,-0.3623575051153898,-0.8264404111930389,,,1,0,0.298724055810611,1,0.8129258088796832,-0.9552079698665594,0.4172283173724854,D20,0.6110729440288355,0
7040,3033767,-0.6754878494448124,-0.4181928526960331,2,-0.7266449095440782,-0.5112674878576856,0.0802565582516353,,,1,0,0.6912767047538465,3,0.5910828750952629,1.2423413647367807,1.3580577770780524,D14,-1.0936807021408457,0
7041,3033782,-0.0168330316065265,-0.4181928526960331,1,-0.8330660342944058,-0.5991715186385195,0.0802565582516353,,,1,0,0.298724055810611,3,0.5910828750952629,-0.7110358215772994,1.3580577770780524,D12,-0.4350258843025597,1
7042,3033789,-0.4042770420996359,-0.4181928526960331,1,0.8955218879120195,-0.8404223286679372,-1.7193686415066634,,,1,1,-0.0938285931326243,3,0.5910828750952629,-0.4668636732880394,-0.9940158721858652,D10,-0.822469894795669,0
7043,3033797,2.34657543240144,2.2821981810446825,1,-0.3889173022922499,-0.2323039075248185,0.0802565582516353,,,1,0,-0.0938285931326243,0,-1.3991732436784694,-0.7110358215772994,-0.053186412480298,D13,4.628773613446123,1
7044,3033820,0.5255885830838265,0.9320026641743248,1,1.0945998909938623,0.585175848758772,-0.3445345416063026,,,1,0,-0.8789338910190952,1,0.8129258088796832,-0.7110358215772994,-0.9940158721858652,D23,1.4575912472581511,0
7045,3033830,-0.7917210525927452,-0.4181928526960331,2,-1.3739002045555344,-1.2497168063730184,-0.2838500987694543,,,1,2,0.6912767047538465,0,-1.3991732436784694,-0.2226915249987794,0.887643047225269,D3,-1.2099139052887784,0
7046,3033850,-0.5592546462968796,0.2569049057391458,1,1.8845333501027608,0.7213300415454895,-0.7698355947653905,,,1,0,-0.0938285931326243,1,0.8129258088796832,-0.4668636732880394,-0.9940158721858652,D1,-0.3023497405577338,1
7047,3034058,0.3318665778372718,-0.4181928526960331,1,-0.9928655780835411,-0.9294355585753432,-0.2384642549671056,,,0,0,0.298724055810611,3,0.5910828750952629,0.0214806232904806,1.3580577770780524,D19,-0.0863262748587613,1
7049,3034077,-0.6754878494448124,-0.4181928526960331,1,3.003465869953997,1.7379110410487606,-0.575543387027246,,,1,0,-0.4863812420758598,1,0.8129258088796832,-0.7110358215772994,0.4172283173724854,D23,-1.0936807021408457,0
7050,3034097,0.6030773851824484,-0.4181928526960331,1,1.126492657086232,-0.0986454127728881,-1.0788672952622818,,,0,1,-0.4863812420758598,3,0.5910828750952629,-0.7110358215772994,0.4172283173724854,D19,0.1848845324864152,0
7051,3034099,-0.4430214431489468,0.9320026641743248,1,1.3074421404945176,0.8658032277814971,-0.224695515836056,,,0,1,-0.4863812420758598,3,0.5910828750952629,-0.9552079698665594,1.3580577770780524,D20,0.4889812210253779,0
7053,3034173,-0.6367434483955015,-0.4181928526960331,1,-0.6333166045579866,-1.1274276026684515,-0.9396500440483356,,,1,0,-0.8789338910190952,3,0.5910828750952629,-0.2226915249987794,-0.5236011423330816,D11,-1.0549363010915345,1
7054,3034177,2.8889970470917934,2.2821981810446825,2,-0.5802738988464669,-0.214834021281309,0.335233208826628,,,1,1,1.083829353697082,3,0.5910828750952629,0.0214806232904806,-0.9940158721858652,D11,5.171195228136476,1
7055,3034204,-0.0555774326558375,-0.4181928526960331,2,-1.0365083106309942,-0.3892555839347616,0.6957701927396679,,,1,0,0.6912767047538465,1,0.8129258088796832,0.9981692164475208,-0.9940158721858652,D6,-0.4737702853518706,0
7056,3034229,-0.8304654536420562,-0.4181928526960331,1,-0.9562728254091384,-1.0206671867358932,-0.4296967428983501,,,1,2,-1.2714865399623307,0,-1.3991732436784694,-0.7110358215772994,-0.5236011423330816,D19,-1.2486583063380894,0
7058,3034256,-0.6754878494448124,0.9320026641743248,2,-0.4886241604968156,-0.3146619426727922,0.0802565582516353,,,0,1,1.083829353697082,1,0.8129258088796832,0.0214806232904806,0.4172283173724854,D12,0.2565148147295123,0
7059,3034263,-0.4430214431489468,-0.4181928526960331,1,1.0680785381381026,0.371377717112012,-0.5474959554639969,,,1,1,-0.4863812420758598,1,0.8129258088796832,-0.9552079698665594,0.4172283173724854,D19,-0.86121429584498,0
7060,3034341,0.7967993904290029,0.9320026641743248,1,0.5255658012405335,0.3910660016086656,-0.0722194787922103,,,1,0,-0.0938285931326243,1,0.8129258088796832,-0.9552079698665594,0.4172283173724854,D13,1.7288020546033276,0
7061,3034408,-0.8304654536420562,-0.4181928526960331,3,-1.099622416161157,-1.3329067408659212,-0.7698355947653905,,,1,1,1.4763820026403174,0,-1.3991732436784694,1.2423413647367807,-0.5236011423330816,D2,-1.2486583063380894,0
7062,3034412,0.4868441820345155,-0.4181928526960331,1,-0.0337326020214405,-0.434178148560929,-0.5571850681858465,,,1,2,-0.0938285931326243,2,-1.838542755460678,-0.4668636732880394,0.4172283173724854,D12,0.0686513293384823,0
7063,3034426,-0.8304654536420562,-0.4181928526960331,3,-0.5537525459907069,-0.3684581003115359,0.0802565582516353,,,1,2,1.4763820026403174,0,-1.3991732436784694,0.9981692164475208,-0.5236011423330816,D17,-1.2486583063380894,0
7065,3034462,-0.4817658441982577,-0.4181928526960331,1,2.3642676947974555,2.0418316017294984,0.0802565582516353,,,1,2,-0.4863812420758598,2,-1.838542755460678,0.0214806232904806,0.4172283173724854,D3,-0.8999586968942909,0
7066,3034505,1.1454989998728011,-0.4181928526960331,1,0.0532171497461773,-0.4971251989938921,-0.7168004514457921,,,1,1,-0.0938285931326243,1,0.8129258088796832,-1.1993801181558197,2.29888723678362,D7,0.7273061471767682,1
7067,3034521,-0.6754878494448124,-0.4181928526960331,1,-0.439610014712753,-0.2741761745529129,0.0802565582516353,,,1,1,0.298724055810611,0,-1.3991732436784694,-0.4668636732880394,2.29888723678362,D23,-1.0936807021408457,0
7068,3034531,-0.7529766515434343,2.2821981810446825,3,0.3046664318849638,0.9930838275556384,0.864564735420313,,,1,0,0.6912767047538465,0,-1.3991732436784694,-0.2226915249987794,-0.5236011423330816,D16,1.5292215295012483,1
7070,3034609,-0.5979990473461906,-0.4181928526960331,2,-0.1935321458105759,0.7213300415454895,1.135349938330955,,,1,1,-0.4863812420758598,1,0.8129258088796832,-0.7110358215772994,-0.5236011423330816,D1,-1.0161919000422237,1
7072,3034762,-0.7529766515434343,-0.4181928526960331,2,0.4456660293459658,0.061079261453485,-0.3832909924937014,,,0,0,-0.4863812420758598,0,-1.3991732436784694,-0.9552079698665594,-0.5236011423330816,D20,-1.1711695042394674,1
7073,3034825,-0.7917210525927452,0.9320026641743248,1,0.3587162775783478,-0.1191655966144708,-0.5194485239007477,,,1,1,-0.0938285931326243,1,0.8129258088796832,-0.9552079698665594,2.29888723678362,D23,0.1402816115815796,0
7074,3034866,-0.5979990473461906,-0.4181928526960331,1,-0.1814464660282043,0.5790752535626258,0.9303487112686613,,,1,2,-0.8789338910190952,0,-1.3991732436784694,-0.4668636732880394,-0.5236011423330816,D14,-1.0161919000422237,0
7075,3034879,1.6491762135138437,-0.4181928526960331,2,-0.4654599409139367,-0.4619081267252299,-0.1553418668796579,,,1,1,-0.4863812420758598,3,0.5910828750952629,-0.7110358215772994,-0.5236011423330816,D3,1.2309833608178105,1
7076,3034890,0.7580549893796921,-0.4181928526960331,2,-0.4654599409139367,-1.4047273843114607,-1.48886974938687,,,1,1,-0.0938285931326243,0,-1.3991732436784694,-0.4668636732880394,-0.5236011423330816,D14,0.3398621366836589,1
7078,3034953,-0.5979990473461906,0.9320026641743248,1,0.4926658951662996,0.0222572920234637,-0.4689631470868989,,,1,2,-0.4863812420758598,1,0.8129258088796832,-1.4435522664450795,0.4172283173724854,D5,0.3340036168281342,0
7079,3035007,0.215633374689339,-0.4181928526960331,1,0.2059667136622625,-0.0875534215071678,-0.3445345416063026,,,1,2,-0.4863812420758598,1,0.8129258088796832,-0.7110358215772994,-0.9940158721858652,D1,-0.2025594780066941,1
7080,3035009,-0.4430214431489468,-0.4181928526960331,1,-0.0337326020214405,-0.1701887564367844,-0.2170462163188062,,,1,2,-0.0938285931326243,0,-1.3991732436784694,-0.4668636732880394,1.3580577770780524,D22,-0.86121429584498,0
7081,3035025,1.6104318124645325,-0.4181928526960331,2,-0.2519462647587053,1.141439210734648,1.779930910984537,,,1,1,1.083829353697082,0,-1.3991732436784694,-0.2226915249987794,-0.5236011423330816,D19,1.1922389597684997,1
7082,3035075,-0.5979990473461906,0.9320026641743248,2,-0.3536674029269996,2.6932087888089264,4.074720766159471,,,1,2,1.4763820026403174,0,-1.3991732436784694,0.7539970681582606,-0.9940158721858652,D10,0.3340036168281342,0
7083,3035459,-0.6367434483955015,0.9320026641743248,1,1.0452500318825118,-0.434178148560929,-1.3766800231338732,,,0,2,-0.4863812420758598,0,-1.3991732436784694,-0.7110358215772994,0.887643047225269,D15,0.2952592157788233,0
7085,3036163,-0.0555774326558375,0.9320026641743248,2,-0.3536674029269996,-0.2031874304523026,0.0802565582516353,,,1,2,0.298724055810611,1,0.8129258088796832,0.0214806232904806,0.4172283173724854,D17,0.8764252315184873,0
7086,3037140,-0.4430214431489468,0.9320026641743248,2,-0.469824214168682,0.0009052088369519,0.5050476581095732,,,1,0,-0.0938285931326243,0,-1.3991732436784694,-0.7110358215772994,-0.5236011423330816,D6,0.4889812210253779,1
7087,3037161,-0.4042770420996359,0.2569049057391458,1,1.2131066955265617,-0.1014184105893182,-1.13802187819568,,,1,0,0.298724055810611,1,0.8129258088796832,-0.4668636732880394,-0.9940158721858652,D14,-0.14737213636049,1
7088,3037172,0.4868441820345155,-0.4181928526960331,1,-0.2136749454478619,-0.8154653483200665,-0.893244293643687,,,1,0,-0.4863812420758598,1,0.8129258088796832,-0.4668636732880394,-0.9940158721858652,D6,0.0686513293384823,1
7090,3037190,-0.2105550368530812,-1.768388369566391,2,0.5175086813856191,0.2709951961572428,-0.2032774771877565,,,0,2,1.8689346515835528,1,0.8129258088796832,1.4865135130260403,-0.9940158721858652,D23,-1.978943406419472,1
7091,3037252,-0.4817658441982577,-0.4181928526960331,2,-0.6333166045579866,-0.7064865341343639,-0.3205667364522533,,,0,1,0.6912767047538465,1,0.8129258088796832,0.0214806232904806,-0.9940158721858652,D21,-0.8999586968942909,1
7093,3037275,0.0606557704920952,-0.4181928526960331,2,-0.9129658061889736,-0.7270067179759466,-0.0166345689668619,,,1,0,1.4763820026403174,1,0.8129258088796832,0.7539970681582606,-0.9940158721858652,D23,-0.3575370822039378,1
7094,3037317,-0.7529766515434343,-0.4181928526960331,2,0.7656008302515248,-0.5728280393824335,-1.347612684968324,,,1,2,-0.4863812420758598,0,-1.3991732436784694,-1.1993801181558197,-0.5236011423330816,D19,-1.1711695042394674,0
7096,3037376,-0.7142322504941233,-0.4181928526960331,1,1.8845333501027608,1.1833114777627425,-0.3445345416063026,,,1,0,-0.8789338910190952,0,-1.3991732436784694,-0.4668636732880394,-0.5236011423330816,D24,-1.1324251031901564,0
7097,3037427,1.7266650156124654,-0.4181928526960331,2,-0.5772524789008738,-0.2769491723693429,0.2414018014150307,,,1,1,0.298724055810611,3,0.5910828750952629,1.2423413647367807,1.828472506930836,D8,1.3084721629164324,0
7099,3037732,4.012584677521811,2.2821981810446825,1,-0.1085966740066867,-0.0007585898529059,0.0802565582516353,,,1,0,-0.4863812420758598,1,0.8129258088796832,-0.9552079698665594,0.4172283173724854,D2,6.294782858566493,1
7100,3037740,0.3318665778372718,-0.4181928526960331,1,-0.3536674029269996,-0.8193475452630686,-0.7698355947653905,,,1,0,-0.4863812420758598,1,0.8129258088796832,-0.7110358215772994,0.4172283173724854,D11,-0.0863262748587613,0
7101,3037745,-0.7917210525927452,-0.4181928526960331,1,-1.0395297305765872,-0.7697108843489701,0.0802565582516353,,,1,0,-0.4863812420758598,1,0.8129258088796832,-1.4435522664450795,0.4172283173724854,D9,-1.2099139052887784,0
7102,3038526,1.959131421908331,0.9320026641743248,3,-0.6118309516115481,-0.4164309625357765,0.0802565582516353,,,1,1,2.6540399494700235,1,0.8129258088796832,1.4865135130260403,-0.5236011423330816,D12,2.891134086082656,1
7104,3038578,0.6418217862317592,-0.4181928526960331,1,1.0945998909938623,0.925145381053101,0.0093730493917873,,,1,1,-0.8789338910190952,1,0.8129258088796832,-1.4435522664450795,0.887643047225269,D19,0.2236289335357261,0
7105,3040063,0.0606557704920952,-0.4181928526960331,2,-0.3536674029269996,3.494327857975579,5.17978956975149,,,0,2,0.6912767047538465,0,-1.3991732436784694,-0.2226915249987794,-0.9940158721858652,D7,-0.3575370822039378,0
7106,3040121,0.1381445725907171,-0.4181928526960331,1,0.2059667136622625,0.092691436560788,-0.1237247622083588,,,1,1,0.6912767047538465,3,0.5910828750952629,1.7306856613153003,1.828472506930836,D8,-0.280048280105316,0
7107,3040135,-0.5592546462968796,-0.4181928526960331,2,-0.7266449095440782,-0.8193475452630686,-0.3832909924937014,,,1,1,0.6912767047538465,3,0.5910828750952629,1.2423413647367807,1.828472506930836,D15,-0.9774474989929128,1
7108,3040136,0.9130325935769358,0.2569049057391458,1,0.3885947637069887,0.1226398129782329,-0.259882293615405,,,1,0,-0.4863812420758598,1,0.8129258088796832,-0.4668636732880394,-0.9940158721858652,D10,1.1699374993160816,1
7109,3040143,-0.7917210525927452,-0.4181928526960331,1,-0.129746613625837,-0.5728280393824335,-0.6484667090916938,,,0,1,-0.0938285931326243,3,0.5910828750952629,-0.7110358215772994,1.828472506930836,D8,-1.2099139052887784,0
7110,3040150,-0.5592546462968796,-0.4181928526960331,1,1.404799005408066,0.6553326935144536,-0.5082295512754479,,,1,1,-0.4863812420758598,1,0.8129258088796832,-0.7110358215772994,1.828472506930836,D24,-0.9774474989929128,0
7111,3040176,4.051329078571121,0.9320026641743248,1,-0.1670107929548161,-0.0490087518587895,0.0802565582516353,,,1,1,-0.4863812420758598,1,0.8129258088796832,0.0214806232904806,1.828472506930836,D7,4.983331742745446,1
7112,3040178,-0.3655326410503249,-0.4181928526960331,3,-0.7531662623998381,-0.6321701926540375,-0.0696697122864604,,,1,1,1.8689346515835528,1,0.8129258088796832,0.7539970681582606,1.828472506930836,D8,-0.783725493746358,1
7113,3040182,-0.7529766515434343,-0.4181928526960331,1,-1.3940430041928205,-1.0220536856441085,0.1531798803160832,,,1,0,-0.8789338910190952,1,0.8129258088796832,-0.4668636732880394,0.887643047225269,D14,-1.1711695042394674,0
7114,3040183,3.237696656535592,2.2821981810446825,1,0.4157875432173248,0.1434372966014586,-0.259882293615405,,,1,1,0.6912767047538465,1,0.8129258088796832,0.0214806232904806,1.828472506930836,D8,5.519894837580274,1
7116,3040202,-0.5979990473461906,2.2821981810446825,2,-0.0038541158927996,-0.2608657850340484,-0.363402813748852,,,1,1,0.6912767047538465,3,0.5910828750952629,-0.7110358215772994,1.828472506930836,D4,1.6841991336984918,0
7117,3040205,-0.6754878494448124,0.9320026641743248,1,0.244909459627682,-0.3534839121028134,-0.7040516189170425,,,0,0,0.6912767047538465,1,0.8129258088796832,-0.4668636732880394,0.4172283173724854,D1,0.2565148147295123,0
7118,3040213,-0.5205102452475687,-0.4181928526960331,2,0.2059667136622625,0.0857589420197128,-0.1323939683279086,,,1,1,1.083829353697082,1,0.8129258088796832,2.2190299578938206,1.828472506930836,D24,-0.9387030979436018,0
7119,3040214,-0.8304654536420562,-0.4181928526960331,2,-0.4852670272239346,-0.3770543935424693,-0.012554942557662,,,1,1,0.298724055810611,1,0.8129258088796832,-0.4668636732880394,1.828472506930836,D14,-1.2486583063380894,0
7120,3040217,-0.6367434483955015,-0.4181928526960331,1,-0.3536674029269996,-0.2031874304523026,0.0802565582516353,,,1,1,-0.4863812420758598,3,0.5910828750952629,0.2656527715797406,0.4172283173724854,D8,-1.0549363010915345,0
7121,3040221,-0.5979990473461906,2.2821981810446825,1,-0.702137836652047,-0.4910246037977459,0.0802565582516353,,,1,0,-0.0938285931326243,1,0.8129258088796832,-0.2226915249987794,0.4172283173724854,D13,1.6841991336984918,0
7122,3040227,2.075364625056264,0.9320026641743248,2,-0.7266449095440782,-0.8193475452630686,-0.3832909924937014,,,1,1,0.298724055810611,1,0.8129258088796832,0.2656527715797406,1.828472506930836,D12,3.0073672892305883,1
7123,3040242,2.8115082449931714,-0.4181928526960331,1,0.6578368521920448,0.2590713055465934,-0.3399449618959527,,,1,1,-0.0938285931326243,3,0.5910828750952629,-0.7110358215772994,1.828472506930836,D2,2.393315392297138,1
7124,3040258,-0.0555774326558375,0.9320026641743248,1,0.0045387172894027,-0.4397241441937892,-0.5995111921812953,,,1,1,0.298724055810611,1,0.8129258088796832,-0.4668636732880394,1.828472506930836,D9,0.8764252315184873,1
7125,3040268,1.1067545988234904,2.2821981810446825,3,-0.4198029284027552,-0.4854786081648858,-0.2384642549671056,,,0,2,2.261487300526788,0,-1.3991732436784694,2.2190299578938206,-0.5236011423330816,D2,3.388952779868173,1
7126,3040284,-0.7917210525927452,-0.4181928526960331,1,-1.167436508273353,-0.8753621011549564,0.0802565582516353,,,1,1,-1.2714865399623307,0,-1.3991732436784694,-1.4435522664450795,-0.5236011423330816,D19,-1.2099139052887784,0
7127,3040288,-0.6367434483955015,0.9320026641743248,1,0.335216344668181,-0.2741761745529129,-0.6846733934733429,,,0,0,-0.4863812420758598,1,0.8129258088796832,-1.1993801181558197,0.4172283173724854,D24,0.2952592157788233,0
7128,3040300,-0.7917210525927452,-0.4181928526960331,1,-0.3536674029269996,0.1048926269530803,0.5050476581095732,,,1,1,-1.2714865399623307,0,-1.3991732436784694,-1.1993801181558197,-0.5236011423330816,D8,-1.2099139052887784,0
7129,3040331,0.6805661872810702,-0.4181928526960331,2,-0.1394823001171919,0.1775451697435488,0.3484919946565277,,,1,2,3.046592598413259,1,0.8129258088796832,0.7539970681582606,-0.9940158721858652,D2,0.2623733345850371,1
7130,3040338,-0.6754878494448124,-0.4181928526960331,1,-0.5571096792635879,-1.1778961629274791,-1.0854966881772314,,,1,1,-1.2714865399623307,0,-1.3991732436784694,-1.1993801181558197,-0.5236011423330816,D8,-1.0936807021408457,0
7131,3040350,-0.6754878494448124,0.9320026641743248,1,0.7656008302515248,0.7213300415454895,0.0802565582516353,,,0,0,-0.4863812420758598,1,0.8129258088796832,0.2656527715797406,0.4172283173724854,D9,0.2565148147295123,0
7132,3040352,-0.8304654536420562,-0.4181928526960331,1,1.6263698014182122,1.2190831495946908,-0.1237247622083588,,,0,1,-1.2714865399623307,0,-1.3991732436784694,-2.4202408596021194,-0.5236011423330816,D12,-1.2486583063380894,0
7133,3040379,1.7266650156124654,-0.4181928526960331,1,0.5185158213674834,0.3134220627486232,-0.1553418668796579,,,1,0,-0.4863812420758598,1,0.8129258088796832,-0.4668636732880394,-0.9940158721858652,D19,1.3084721629164324,1
7135,3040436,0.2931221767879609,-0.4181928526960331,2,-0.3536674029269996,-0.2647479819770506,-0.0049056430404122,,,1,1,0.6912767047538465,1,0.8129258088796832,0.7539970681582606,1.828472506930836,D22,-0.1250706759080722,1
7136,3040449,-0.5205102452475687,-0.4181928526960331,1,0.5450371742232433,0.061079261453485,-0.4689631470868989,,,1,1,-0.4863812420758598,1,0.8129258088796832,-0.7110358215772994,1.828472506930836,D2,-0.9387030979436018,0
7137,3040452,1.222987801971423,-0.4181928526960331,1,0.2059667136622625,0.5363710871896025,0.4203954101186756,,,0,1,-0.4863812420758598,1,0.8129258088796832,-1.687724414734339,-0.5236011423330816,D1,0.8047949492753902,1
7138,3040468,-0.1718106358037703,-0.4181928526960331,1,0.2059667136622625,0.6750209780111069,0.5902098594016209,,,1,1,-0.8789338910190952,1,0.8129258088796832,-0.9552079698665594,-0.5236011423330816,D5,-0.5900034884998034,1
7139,3040478,-0.1330662347544593,-0.4181928526960331,2,-0.6333166045579866,0.3283962509573457,1.2021538207816034,,,1,1,0.298724055810611,1,0.8129258088796832,-0.7110358215772994,-0.5236011423330816,D3,-0.5512590874504925,1
7141,3040487,-0.7917210525927452,2.2821981810446825,1,0.8844433481115118,0.5244471965789531,-0.2384642549671056,,,0,1,-0.4863812420758598,3,0.5910828750952629,-0.7110358215772994,1.828472506930836,D1,1.4904771284519374,1
7142,3040488,-0.3655326410503249,-0.4181928526960331,2,-0.9425085789903264,-0.8354309325983631,-0.151772193771608,,,1,1,1.083829353697082,1,0.8129258088796832,0.5098249198690006,-0.9940158721858652,D15,-0.783725493746358,1
7143,3040491,-0.8304654536420562,-0.4181928526960331,2,0.1700453876424359,0.2294002289107914,0.0802565582516353,,,1,1,0.6912767047538465,1,0.8129258088796832,1.4865135130260403,-0.5236011423330816,D15,-1.2486583063380894,0
7144,3040501,-0.3655326410503249,-0.4181928526960331,2,-0.6333166045579866,-0.434178148560929,0.0802565582516353,,,1,1,-0.0938285931326243,1,0.8129258088796832,-0.9552079698665594,-0.5236011423330816,D19,-0.783725493746358,0
7146,3040523,2.6952750418452385,-0.4181928526960331,2,-0.0337326020214405,-0.186549443553722,-0.2384642549671056,,,1,1,0.298724055810611,1,0.8129258088796832,0.5098249198690006,-0.9940158721858652,D20,2.277082189149205,0
7147,3040534,1.7266650156124654,-0.4181928526960331,2,-0.6333166045579866,-0.0875534215071678,0.5902098594016209,,,1,1,0.298724055810611,1,0.8129258088796832,-0.4668636732880394,-0.5236011423330816,D2,1.3084721629164324,0
7148,3040548,2.8889970470917934,2.2821981810446825,1,-0.0337326020214405,-0.3748359952893251,-0.4806920730133486,,,1,0,-0.0938285931326243,3,0.5910828750952629,-0.4668636732880394,-0.9940158721858652,D21,5.171195228136476,1
7149,3040560,0.6805661872810702,0.2569049057391458,1,2.3642676947974555,2.0418316017294984,0.0802565582516353,,,1,0,-0.8789338910190952,3,0.5910828750952629,-0.4668636732880394,-0.9940158721858652,D22,0.937471093020216,1
7150,3040567,-0.1330662347544593,-0.4181928526960331,2,-0.2136749454478619,0.2590713055465934,0.5438041089969722,,,1,0,0.6912767047538465,3,0.5910828750952629,-0.4668636732880394,-0.9940158721858652,D7,-0.5512590874504925,0
7151,3040575,0.215633374689339,-0.4181928526960331,1,-0.129746613625837,-0.5728280393824335,-0.6484667090916938,,,1,0,-1.2714865399623307,3,0.5910828750952629,-1.687724414734339,-0.9940158721858652,D24,-0.2025594780066941,0
7152,3040579,0.7967993904290029,0.2569049057391458,1,1.2742065210929954,0.5740838574930517,-0.4934409055420983,,,1,0,-0.8789338910190952,3,0.5910828750952629,-1.1993801181558197,-0.9940158721858652,D23,1.0537042961681489,1
7153,3040592,-0.5979990473461906,0.2569049057391458,1,0.3587162775783478,-0.1191655966144708,-0.5194485239007477,,,1,0,-0.8789338910190952,3,0.5910828750952629,-0.7110358215772994,-0.9940158721858652,D6,-0.3410941416070447,1
7154,3040593,-0.5205102452475687,-0.4181928526960331,1,-0.8011732682020364,-0.5728280393824335,0.0802565582516353,,,1,0,-0.8789338910190952,3,0.5910828750952629,-1.1993801181558197,-0.9940158721858652,D8,-0.9387030979436018,0
7155,3040599,-0.5979990473461906,1.6071004226095036,1,0.5708871004244268,0.0178204955171755,-0.539846655946747,,,1,1,-0.8789338910190952,3,0.5910828750952629,-0.9552079698665594,-0.9940158721858652,D23,1.0091013752633131,1
7156,3040605,-0.6754878494448124,-0.4181928526960331,2,1.8845333501027608,2.7547693403336746,1.1001631605516062,,,1,0,1.083829353697082,3,0.5910828750952629,0.2656527715797406,-0.9940158721858652,D22,-1.0936807021408457,0
7157,3040613,-0.2492994379023921,0.2569049057391458,1,-0.0337326020214405,0.3910660016086656,0.5050476581095732,,,0,0,-0.4863812420758598,3,0.5910828750952629,-0.7110358215772994,-0.9940158721858652,D23,0.0076054678367536,0
7158,3040615,-0.8304654536420562,-0.4181928526960331,1,0.7656008302515248,2.015210822691769,1.5081258014715948,,,1,2,-0.4863812420758598,1,0.8129258088796832,-1.1993801181558197,-0.5236011423330816,D22,-1.2486583063380894,0
7159,3040624,-0.7917210525927452,2.2821981810446825,2,1.9070261430310635,1.231284339986983,-0.3164871100430534,,,1,0,1.083829353697082,0,-1.3991732436784694,0.5098249198690006,1.828472506930836,D12,1.4904771284519374,1
7160,3040625,-0.4430214431489468,-0.4181928526960331,1,0.7656008302515248,0.7213300415454895,0.0802565582516353,,,1,2,-0.8789338910190952,1,0.8129258088796832,-1.1993801181558197,-0.5236011423330816,D18,-0.86121429584498,1
7162,3040628,0.2931221767879609,-0.4181928526960331,1,1.165099689724363,2.0418316017294984,1.1001631605516062,,,1,0,-0.8789338910190952,3,0.5910828750952629,-0.4668636732880394,-0.9940158721858652,D14,-0.1250706759080722,0
7163,3040633,-0.7917210525927452,0.9320026641743248,1,-0.9831298915921864,-1.3007399661953325,-0.8468385432390382,,,1,1,-0.8789338910190952,1,0.8129258088796832,-0.4668636732880394,-0.9940158721858652,D11,0.1402816115815796,1
7164,3040635,1.300476604070045,-0.4181928526960331,1,1.165099689724363,1.05131678170067,0.0802565582516353,,,1,0,-1.2714865399623307,3,0.5910828750952629,-1.4435522664450795,-0.9940158721858652,D20,0.8822837513740119,1
7165,3040642,-0.5979990473461906,0.2569049057391458,1,0.1438597481139641,0.464550443744063,0.3989773714703762,,,1,0,0.298724055810611,3,0.5910828750952629,-0.7110358215772994,-0.9940158721858652,D9,-0.3410941416070447,0
